"meet_location","meet_wday","meet_mday","meet_year","racecount","race_number","horse_number","horse_name","horse_sire","horse_trainer","horse_jockey","horse_odds","horse_odds_decimal","horse_place","purse","time_frac1","time_frac2","time_frac3","time_frac4","time_frac5","time_final","track_length","track_type","race_class","dist_frac1","dist_frac2","dist_frac3","dist_frac4","dist_frac5"
"Hastings Park","Friday","August 4","2023",123,5,"2","Magic Road","Klimt","Mel Snow","Fraser Aebly","3/1",3,1,12000,23.03,46.7,72.27,NA,NA,79.31,"6 1/2F","Dirt","$8,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",123,5,"3","He's Golden","Sungold","Barbara Heads","Ridge Balgobin","10/1",10,5,12000,23.03,46.7,72.27,NA,NA,79.31,"6 1/2F","Dirt","$8,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",123,5,"4","Barberry Bandit","Value Plus","Frank E. Barroby","Silvino Morales","5/2",2.5,2,12000,23.03,46.7,72.27,NA,NA,79.31,"6 1/2F","Dirt","$8,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",123,5,"5","Somthing Elusive","Storm Victory","James Strachan","Learie C. Seecharan","4/1",4,3,12000,23.03,46.7,72.27,NA,NA,79.31,"6 1/2F","Dirt","$8,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",123,5,"6","Peterson Landing","Shaman Ghost","Edgar Mendoza","Amadeo Perez","9/5",1.8,4,12000,23.03,46.7,72.27,NA,NA,79.31,"6 1/2F","Dirt","$8,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",124,6,"1","Walkinthewalk","Danza","Dino K. Condilenios","Kerron Khelawan","5/1",5,4,11000,22.84,46.56,71.32,NA,NA,78.41,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",124,6,"2","Anothersunnyday","Sungold","Dino K. Condilenios","Amadeo Perez","2/1",2,1,11000,22.84,46.56,71.32,NA,NA,78.41,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",124,6,"3","Richards Command","Second in Command","Ryan T. Deyotte","Learie C. Seecharan","9/2",4.5,2,11000,22.84,46.56,71.32,NA,NA,78.41,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",124,6,"4","Lizzies Girl","Paynter","Tara Neigel","Silvino Morales","9/5",1.8,3,11000,22.84,46.56,71.32,NA,NA,78.41,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",124,6,"5","Bakzone","Bakken","Harold J. Barroby","Kuri Powell","10/1",10,5,11000,22.84,46.56,71.32,NA,NA,78.41,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",124,6,"6","Storm Cruiser","Forest Grove","Jean M Lavallee","Fraser Aebly","15/1",15,5,11000,22.84,46.56,71.32,NA,NA,78.41,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",124,6,"7","Bakfire Baby","Bakken","Steve Henson","Antonio Ambrosio Reyes","10/1",10,5,11000,22.84,46.56,71.32,NA,NA,78.41,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"1","Knopfler","Lookin At Lucky","Keith Pedersen","Amadeo Perez","7/2",3.5,NA,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"2","McMurphy","Line of David","Robert Maybin","Christopher Roy Mamdeen","6/1",6,NA,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"3","Bills Smokn Bullet","Bluegrass Cat","Tara Neigel","Kerron Khelawan","3/1",3,NA,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"4","You Don't Own Me","Lucky Pulpit","Dave Milburn","Learie C. Seecharan","6/1",6,3,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"5","Ring of Kerry","Flatter","Greg Beneen","Antonio Ambrosio Reyes","4/1",4,2,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"6","Calamazeus","Lent","Pat Jarvis","Fraser Aebly","12/1",12,1,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"7","Paddy d'Oro","Shrug","Carl Lausten","Silvino Morales","5/1",5,4,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","August 4","2023",125,7,"8","Another Guinness","Rosberg","Frank E. Barroby","Jose Luis Sanchez","12/1",12,5,11000,22.39,45.96,70.78,NA,NA,77.92,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",126,1,"1","Self Serving","Storm Victory","Steve Henson","Antonio Ambrosio Reyes","5/2",2.5,1,11000,22.23,45.24,70.21,NA,NA,77.95,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",126,1,"2","Champiosa","Numaany","Jim M. Smith","Learie C. Seecharan","8/1",8,5,11000,22.23,45.24,70.21,NA,NA,77.95,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",126,1,"3","Ears to Us","Second in Command","Dino K. Condilenios","Silvino Morales","6/5",1.2,2,11000,22.23,45.24,70.21,NA,NA,77.95,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",126,1,"4","Three Day Bender","Lent","Steve Henson","Amadeo Perez","2/1",2,4,11000,22.23,45.24,70.21,NA,NA,77.95,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",126,1,"5","Eh Tee Em","Ready Intaglio","Joey Turcotte","Jose Roberto Gomez","12/1",12,3,11000,22.23,45.24,70.21,NA,NA,77.95,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",127,2,"1","The Kat's Back","Abraaj","Cindy Krasner","Kimal Santo","5/1",5,NA,12000,24.86,48.96,74.66,98.97,NA,106.17,"1 1/16M","Dirt","$6,250 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",127,2,"2","Irish Luna","Bakken","Steve Henson","Amadeo Perez","4/5",0.8,3,12000,24.86,48.96,74.66,98.97,NA,106.17,"1 1/16M","Dirt","$6,250 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",127,2,"3","Ostracize","Cairo Prince","Edgar Mendoza","Silvino Morales","3/1",3,NA,12000,24.86,48.96,74.66,98.97,NA,106.17,"1 1/16M","Dirt","$6,250 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",127,2,"4","Kay's Kitchen","Jersey Town","Edgar Mendoza","Silvino Morales","8/1",8,1,12000,24.86,48.96,74.66,98.97,NA,106.17,"1 1/16M","Dirt","$6,250 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",127,2,"5","Zetamarie","Drosselmeyer","Frank E. Barroby","Fraser Aebly","9/2",4.5,2,12000,24.86,48.96,74.66,98.97,NA,106.17,"1 1/16M","Dirt","$6,250 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",128,3,"1","Peacehaven","English Channel","Peter Milburn","Learie C. Seecharan","2/1",2,5,12500,22.23,47.14,71.93,NA,NA,78.9,"6 1/2F","Dirt","$15,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",128,3,"2","Nine Oclock Ceaser","Old Forester","Shawn Lawson","Amadeo Perez","8/5",1.6,2,12500,22.23,47.14,71.93,NA,NA,78.9,"6 1/2F","Dirt","$15,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",128,3,"3","Tam Tricky","Tamarando","Larry Grieve","Kimal Santo","7/2",3.5,3,12500,22.23,47.14,71.93,NA,NA,78.9,"6 1/2F","Dirt","$15,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",128,3,"4","Tiz the Prospect","Prospect Park","Mel Snow","Fraser Aebly","9/2",4.5,4,12500,22.23,47.14,71.93,NA,NA,78.9,"6 1/2F","Dirt","$15,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",128,3,"5","Texas Humor","Texas Wildcatter","Erick Gutierrez","Silvino Morales","5/1",5,1,12500,22.23,47.14,71.93,NA,NA,78.9,"6 1/2F","Dirt","$15,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",129,4,"1","Memorandum","Mr. Big","Peter Milburn","Kuri Powell","5/2",2.5,5,11000,22.47,46.69,72.32,NA,NA,79.75,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",129,4,"2","Be Sparky","Counterforce","Frank E. Barroby","Fraser Aebly","10/1",10,4,11000,22.47,46.69,72.32,NA,NA,79.75,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",129,4,"3","Showman","Jersey Town","Harold J. Barroby","Jose Luis Sanchez","8/1",8,5,11000,22.47,46.69,72.32,NA,NA,79.75,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",129,4,"4","Dapper Don","Second in Command","Jean M Lavallee","Jose Roberto Gomez","4/1",4,2,11000,22.47,46.69,72.32,NA,NA,79.75,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",129,4,"5","Kiki's Sundancer","Gormley","Edgar Mendoza","Kimal Santo","7/2",3.5,1,11000,22.47,46.69,72.32,NA,NA,79.75,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",129,4,"6","Texas Moonshine","Texas Red","Steve Henson","Silvino Morales","2/1",2,3,11000,22.47,46.69,72.32,NA,NA,79.75,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",130,5,"1","Island Living","Finality","Keith Pedersen","Ridge Balgobin","8/1",8,1,11000,22.73,46.57,71.64,NA,NA,78.81,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",130,5,"2","Star Finality","Finality","Patty Leaney","Kerron Khelawan","8/1",8,4,11000,22.73,46.57,71.64,NA,NA,78.81,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",130,5,"3","Theskyisthelimit","Sky Mesa","Greg Beneen","Jose Roberto Gomez","5/1",5,5,11000,22.73,46.57,71.64,NA,NA,78.81,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",130,5,"4","Penalty to Rangers","Storm Victory","Keith Pedersen","Antonio Ambrosio Reyes","9/5",1.8,2,11000,22.73,46.57,71.64,NA,NA,78.81,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",130,5,"5","Gwen","Verrazano","Dino K. Condilenios","Silvino Morales","4/1",4,5,11000,22.73,46.57,71.64,NA,NA,78.81,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",130,5,"6","Perfect Penny","Mucho Macho Man","Steve Henson","Amadeo Perez","5/2",2.5,3,11000,22.73,46.57,71.64,NA,NA,78.81,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 30","2023",131,6,"1","Cab Sav","Birdstone","Robert VanOverschot","Brian Boodramsingh","8/1",8,5,21000,22.71,45.89,71.11,97.44,NA,104.87,"1 1/16M","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",131,6,"2","Jose Jose","Jersey Town","Robert Gilker","Kerron Khelawan","2/1",2,5,21000,22.71,45.89,71.11,97.44,NA,104.87,"1 1/16M","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",131,6,"3","Stay Fantastic","Stay Thirsty","Edgar Mendoza","Amadeo Perez","5/2",2.5,1,21000,22.71,45.89,71.11,97.44,NA,104.87,"1 1/16M","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",131,6,"4","Wisely Played","Numaany","Charlene Miller","Kimal Santo","7/2",3.5,2,21000,22.71,45.89,71.11,97.44,NA,104.87,"1 1/16M","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",131,6,"5","Prince Cairo","Cairo Prince","John Snow","Fraser Aebly","8/1",8,4,21000,22.71,45.89,71.11,97.44,NA,104.87,"1 1/16M","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",131,6,"6","Stormy Blue","Midnight Storm","Barbara Heads","Antonio Ambrosio Reyes","9/2",4.5,3,21000,22.71,45.89,71.11,97.44,NA,104.87,"1 1/16M","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",132,7,"1","Crypto Munny","Munnings","John Snow","Fraser Aebly","6/1",6,5,12500,23.92,48.67,74.39,99.13,NA,106.08,"1 1/16M","Dirt","$15,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",132,7,"2","Logical Al","Storm Victory","Craig MacPherson","Amadeo Perez","2/1",2,2,12500,23.92,48.67,74.39,99.13,NA,106.08,"1 1/16M","Dirt","$15,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",132,7,"3","Jock Talk","Lookin At Lucky","Cindy Krasner","Kimal Santo","10/1",10,5,12500,23.92,48.67,74.39,99.13,NA,106.08,"1 1/16M","Dirt","$15,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",132,7,"4","Erlich","Curlin","Robert J. Anderson","Kerron Khelawan","7/2",3.5,1,12500,23.92,48.67,74.39,99.13,NA,106.08,"1 1/16M","Dirt","$15,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",132,7,"5","Jerseys Image","Jersey Town","Ian Jewell","Brian Boodramsingh","10/1",10,4,12500,23.92,48.67,74.39,99.13,NA,106.08,"1 1/16M","Dirt","$15,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",132,7,"6","Better Tone","Tonalist","Dino K. Condilenios","Silvino Morales","3/1",3,3,12500,23.92,48.67,74.39,99.13,NA,106.08,"1 1/16M","Dirt","$15,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 30","2023",132,7,"7","Askmenoquestions","Palace Malice","Barbara Heads","Antonio Ambrosio Reyes","6/1",6,5,12500,23.92,48.67,74.39,99.13,NA,106.08,"1 1/16M","Dirt","$15,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Friday","July 28","2023",133,1,"1","Eye Be Seeing You","Danza","Robert Maybin","Christopher Roy Mamdeen","4/1",4,1,11000,22.2,45.49,70.65,NA,NA,77.72,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",133,1,"2","There Goes My Hero","Storm Victory","Steve Henson","Amadeo Perez","5/1",5,2,11000,22.2,45.49,70.65,NA,NA,77.72,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",133,1,"3","Rose of Texas","Texas Wildcatter","Mel Snow","Jose Luis Sanchez","9/2",4.5,4,11000,22.2,45.49,70.65,NA,NA,77.72,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",133,1,"4","Just Misty","Bakken","Craig MacPherson","Kerron Khelawan","6/5",1.2,3,11000,22.2,45.49,70.65,NA,NA,77.72,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",133,1,"5","Rollie's Spirit","Abraaj","John Snow","Brian Boodramsingh","3/1",3,5,11000,22.2,45.49,70.65,NA,NA,77.72,"6 1/2F","Dirt","$7,500 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",134,2,"1","Military Cross","Cross Traffic","John D. Morrison","Kerron Khelawan","5/2",2.5,4,14000,22.73,46.29,70.76,NA,NA,77.93,"6 1/2F","Dirt","$16,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",134,2,"2","He's a Saint","Singing Saint","Edgar Mendoza","Amadeo Perez","9/5",1.8,2,14000,22.73,46.29,70.76,NA,NA,77.93,"6 1/2F","Dirt","$16,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",134,2,"3","Buzzinga Karma","Midnight Storm","Carl Lausten","Fraser Aebly","3/1",3,3,14000,22.73,46.29,70.76,NA,NA,77.93,"6 1/2F","Dirt","$16,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",134,2,"4","Andaleigh","Ralis","John Snow","Ridge Balgobin","6/1",6,5,14000,22.73,46.29,70.76,NA,NA,77.93,"6 1/2F","Dirt","$16,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",134,2,"5","Emperorofthenorth","Numaany","Robert VanOverschot","Brian Boodramsingh","7/2",3.5,1,14000,22.73,46.29,70.76,NA,NA,77.93,"6 1/2F","Dirt","$16,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",135,3,"1","Kapalua Candy","Twirling Candy","Barbara Heads","Amadeo Perez","6/5",1.2,1,14000,22.09,45.38,70.32,NA,NA,77.35,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",135,3,"2","Proud Cause","Cause to Believe","Jean M Lavallee","Kuri Powell","12/1",12,5,14000,22.09,45.38,70.32,NA,NA,77.35,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",135,3,"3","Visenya","Overanalyze","Mark Cloutier","Silvino Morales","4/1",4,3,14000,22.09,45.38,70.32,NA,NA,77.35,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",135,3,"4","B C Christie","Counterforce","Mel Snow","Brian Boodramsingh","3/1",3,4,14000,22.09,45.38,70.32,NA,NA,77.35,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",135,3,"5","I'm All Shook Up","Shakin It Up","John Snow","Fraser Aebly","5/2",2.5,2,14000,22.09,45.38,70.32,NA,NA,77.35,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",136,4,"1","Lasting Light","Second in Command","Dave Milburn","Learie C. Seecharan","8/1",8,5,20000,22.76,46.45,69.75,NA,NA,76.7,"6 1/2F","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",136,4,"2","Rea Mea","Lent","Edgar Mendoza","Kimal Santo","8/5",1.6,4,20000,22.76,46.45,69.75,NA,NA,76.7,"6 1/2F","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",136,4,"3","Wandalita","Violence","Edgar Mendoza","Amadeo Perez","3/1",3,2,20000,22.76,46.45,69.75,NA,NA,76.7,"6 1/2F","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",136,4,"4","Bellaroo","Successful Appeal","Dino K. Condilenios","Silvino Morales","5/1",5,5,20000,22.76,46.45,69.75,NA,NA,76.7,"6 1/2F","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",136,4,"5","Viva La Vino","Sungold","Barbara Heads","Antonio Ambrosio Reyes","7/2",3.5,1,20000,22.76,46.45,69.75,NA,NA,76.7,"6 1/2F","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",136,4,"6","Belcarra Park","Outwork","Mark Cloutier","Brian Boodramsingh","8/1",8,3,20000,22.76,46.45,69.75,NA,NA,76.7,"6 1/2F","Dirt","$16,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",137,5,"1","Loveaboveandbeyond","Counterforce","Edgar Mendoza","Silvino Morales","9/2",4.5,3,21000,22.27,45.55,70,NA,NA,76.72,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",137,5,"2","Counteract","Counterforce","Mark Cloutier","Amadeo Perez","5/2",2.5,2,21000,22.27,45.55,70,NA,NA,76.72,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",137,5,"3","Accordingly","Numaany","Mark Cloutier","Kimal Santo","9/2",4.5,NA,21000,22.27,45.55,70,NA,NA,76.72,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",137,5,"4","English Bay Teddy","Texas Wildcatter","Robert VanOverschot","Brian Boodramsingh","10/1",10,4,21000,22.27,45.55,70,NA,NA,76.72,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",137,5,"5","Time Ticker","Ralis","Barbara Heads","4/1","6  6   ",NA,1,21000,22.27,45.55,70,NA,NA,76.72,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",137,5,NA,"Bakken","Craig MacPherson","Ridge Balgobin","2/1","1  1   ",NA,NA,21000,22.27,45.55,70,NA,NA,76.72,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",138,6,"1","Desired Outcome","Ralis","Robert VanOverschot","Amadeo Perez","9/2",4.5,2,20000,22.52,45.76,70.17,NA,NA,76.65,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",138,6,"2","Dreamb","Will Take Charge","Barbara Heads","Antonio Ambrosio Reyes","6/1",6,4,20000,22.52,45.76,70.17,NA,NA,76.65,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",138,6,"3","Queens Over Jack's","Laoban","Robert VanOverschot","Amadeo Perez","5/1",5,NA,20000,22.52,45.76,70.17,NA,NA,76.65,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",138,6,"4","Stanford North","Stanford","Dino K. Condilenios","Silvino Morales","3/1",3,3,20000,22.52,45.76,70.17,NA,NA,76.65,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",138,6,"5","Ebony Eyes","Maclean's Music","Robert Maybin","Learie C. Seecharan","6/1",6,5,20000,22.52,45.76,70.17,NA,NA,76.65,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",138,6,"6","Space","Ghostzapper","Mel Snow","Brian Boodramsingh","5/2",2.5,1,20000,22.52,45.76,70.17,NA,NA,76.65,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",138,6,"7","Shesbourbononice","Keen Ice","Ashley Patricia Martin","Fraser Aebly","10/1",10,5,20000,22.52,45.76,70.17,NA,NA,76.65,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Friday","July 28","2023",139,7,"1","Racino","Data Link","Pat Jarvis","Kerron Khelawan","7/2",3.5,5,11000,24.2,47.91,71.82,96.97,NA,104.26,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Friday","July 28","2023",139,7,"2","Miss the Hype","Hyper","Robert Maybin","Ridge Balgobin","8/5",1.6,2,11000,24.2,47.91,71.82,96.97,NA,104.26,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Friday","July 28","2023",139,7,"3","Certifiable","Creative Cause","Robert Maybin","Gordon Gregory","10/1",10,NA,11000,24.2,47.91,71.82,96.97,NA,104.26,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Friday","July 28","2023",139,7,"4","Done That","Shakin It Up","Robert Maybin","Silvino Morales","10/1",10,4,11000,24.2,47.91,71.82,96.97,NA,104.26,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Friday","July 28","2023",139,7,"5","Artistic Jewler","Tonalist","Barbara Heads","Antonio Ambrosio Reyes","2/1",2,1,11000,24.2,47.91,71.82,96.97,NA,104.26,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Friday","July 28","2023",139,7,"6","Anima","First Samurai","Paul Lemasurier","Amadeo Perez","6/1",6,3,11000,24.2,47.91,71.82,96.97,NA,104.26,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","July 23","2023",140,1,"1","Pineapple Tidbits","Shackleford","Mel Snow","Brian Boodramsingh","2/1",2,3,11000,22.68,46.56,70.2,NA,NA,77.16,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 23","2023",140,1,"2","Arikara","Majesticperfection","Robert Maybin","Ridge Balgobin","9/5",1.8,1,11000,22.68,46.56,70.2,NA,NA,77.16,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","July 23","2023",140,1,"3","Harlan's Angel","Flat Out","Cindy Krasner","Amadeo Perez","8/1",8,2,11000,22.68,46.56,70.2,NA,NA,77.16,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
