"meet_location","meet_wday","meet_mday","meet_year","racecount","race_number","horse_number","horse_name","horse_sire","horse_trainer","horse_jockey","horse_odds","horse_odds_decimal","horse_place","purse","time_frac1","time_frac2","time_frac3","time_frac4","time_frac5","time_final","track_length","track_type","race_class","dist_frac1","dist_frac2","dist_frac3","dist_frac4","dist_frac5"
"Assiniboia Downs","Wednesday","August 23","2023",74,1,"4","Witt's Memories","Penitent Man","Carl Norman Anderson","Sven Balroop","20/1",20,5,10000,24.8,49.04,74.93,NA,NA,88.79,"7F","Dirt","$3,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",74,1,"5","Wherethemoneywent","Union Rags","Steve Keplin, Jr.","Ronald Ali","7/5",1.4,1,10000,24.8,49.04,74.93,NA,NA,88.79,"7F","Dirt","$3,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",74,1,"6","Streamer","Star Guitar","Bruce Sanderson","Stanley Chadee Jr.","5/1",5,3,10000,24.8,49.04,74.93,NA,NA,88.79,"7F","Dirt","$3,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",75,2,"1","The Lonna Ranger","Stay Thirsty","Wendy Anderson","Neville Stephenson","5/2",2.5,5,10100,24.2,47.78,74.52,NA,NA,88.69,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",75,2,"2","My Boy Christian","Reload","Michael Rowe","Ronald Ali","6/1",6,1,10100,24.2,47.78,74.52,NA,NA,88.69,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",75,2,"3","Love Ours","Thirsty Giant","Jerry Gourneau","Prayven Badrie","7/2",3.5,4,10100,24.2,47.78,74.52,NA,NA,88.69,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",75,2,"4","Asta Lavista Honey","Pick Six","Jerry Gourneau","Jorge Carreno","9/5",1.8,3,10100,24.2,47.78,74.52,NA,NA,88.69,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",75,2,"5","Guaranteeddelivery","Vengeful Wildcat","Carl Norman Anderson","Timothy Peter Tarasenco","10/1",10,2,10100,24.2,47.78,74.52,NA,NA,88.69,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",75,2,"6","Fine Soft Morning","Gig Harbor","Terry James Cole","Damario Bynoe","15/1",15,5,10100,24.2,47.78,74.52,NA,NA,88.69,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",75,2,"7","Sunspot","Greenpointcrusader","Shaun Morin","Renaldo Cumberbatch","25/1",25,5,10100,24.2,47.78,74.52,NA,NA,88.69,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",76,3,"1","Miss Z","Mr. Z","Steve Keplin, Jr.","Jorge Carreno","9/5",1.8,5,18500,22.45,45.72,59.26,NA,NA,72.38,"6F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",76,3,"2","Texas Rain","Holiday Promise","Murray Duncan","Fraser Aebly","12/1",12,2,18500,22.45,45.72,59.26,NA,NA,72.38,"6F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",76,3,"3","Otter Pop","Lord Nelson","Wendy Anderson","Damario Bynoe","4/1",4,5,18500,22.45,45.72,59.26,NA,NA,72.38,"6F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",76,3,"4","Maclean's Bella","Maclean's Music","Steve Keplin, Jr.","Stanley Chadee Jr.","8/1",8,3,18500,22.45,45.72,59.26,NA,NA,72.38,"6F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",76,3,"5","Tecate Gold","Harbor the Gold","Maria Stanford","Neville Stephenson","25/1",25,5,18500,22.45,45.72,59.26,NA,NA,72.38,"6F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",76,3,"6","Adam's Creed","Jimmy Creed","Wendy Anderson","Renaldo Cumberbatch","3/1",3,1,18500,22.45,45.72,59.26,NA,NA,72.38,"6F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",76,3,"7","Wait a Sec","Uncaptured","Marvin Buffalo","Chavion Chow","5/1",5,4,18500,22.45,45.72,59.26,NA,NA,72.38,"6F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"1","Bold New Tricks","Bold Chieftain","Terry James Cole","Timothy Peter Tarasenco","12/1",12,5,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"2","Can't Katze Me","Old Forester","Curtis Maxwell","Chavion Chow","20/1",20,NA,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"3","Lookin for Kicks","Lookin At Lucky","Shelley Brown","Damario Bynoe","5/1",5,1,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"4","Move to Order","Drill","Shaun Morin","Arthur Budhu","25/1",25,4,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"5","Partyatmyplace","Destin","Shelley Brown","Antonio Whitehall","4/1",4,5,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"6","Salto Del Lupo","Protonico","Murray Duncan","Stanley Chadee Jr.","10/1",10,2,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"7","Silicon Valley","Street Boss","Lise Pruitt","Fraser Aebly","3/1",3,5,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",77,4,"8","Oh Man Oh Man","Can the Man","Brent Hrymak","Neville Stephenson","2/1",2,3,10000,24.24,48.81,76.15,89.8,NA,96.36,"7 1/2F","Dirt","$5,000 Maiden Claiming","","","","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"1","Keystone Cash","Nonios","Devon Gittens","Dwight Anthony Lewis","15/1",15,5,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"2","Payitforward","A Shin Forward","Brent Hrymak","Neville Stephenson","25/1",25,5,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"3","Milan Ohio","Edison","Mike Taphorn","Prayven Badrie","12/1",12,5,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"4","Big Big Energy","Nonios","Devon Gittens","Renaldo Cumberbatch","8/1",8,2,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"5","Going Success","Going Commando","Tom Gardipy, Jr.","Ronald Ali","9/5",1.8,3,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"6","Milamaria","Going Commando","Tiffany Husbands","Antonio Whitehall","6/1",6,5,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"7","Amma's Star","Tom Shy","Ryan Desjarlais","Jorge Carreno","3/1",3,1,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",78,5,"8","G B's Turbo","Bay of Biscay","Jerry Gourneau","Shavon Belle","5/1",5,4,10000,22.86,46.3,59.53,NA,NA,73.18,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"1","L L Cool Grey","Too Much Bling","Wendy Anderson","Jorge Carreno","12/1",12,5,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"2","Tara Tattoo","Hyper","Mike Taphorn","Neville Stephenson","4/1",4,1,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"3","Moro Outlaw","Moro Tap","Jerry Gourneau","Arthur Budhu","2/1",2,3,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"4","Highriseinthepeg","Frac Daddy","Tiffany Husbands","Antonio Whitehall","3/1",3,5,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"5","Rigged Right","Right Rigger","Michael Rowe","Fraser Aebly","7/1",7,2,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"6","Runaway Hurricane","Rattlesnake Bridge","Elton Dickey","Chavion Chow","6/1",6,4,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"7","Uncle Mo's Cat","Uncle Mo","Murray Duncan","Stanley Chadee Jr.","30/1",30,5,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",79,6,"8","Bear Me a Moment","Going Commando","Allan Brown","Renaldo Cumberbatch","20/1",20,5,10200,24.13,47.68,73.72,NA,NA,87.23,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"1","Lucky Luke","Souper Speedy","Don Senebald","Shavon Belle","15/1",15,5,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"2","House Limit","First Defence","Tom Gardipy, Jr.","Prayven Badrie","7/2",3.5,5,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"3","Lab Rat","Race Day","Jerry Gourneau","Stanley Chadee Jr.","8/1",8,5,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"4","Railsplitter","Bodemeister","Mike Taphorn","Ronald Ali","6/1",6,2,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"5","Old Trafford","Bayern","Mike Taphorn","Neville Stephenson","25/1",25,5,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"6","Toil and Trouble","Strong Mandate","Devon Gittens","Renaldo Cumberbatch","5/2",2.5,5,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"7","Last Renegade","Jeranimo","Wendy Anderson","Damario Bynoe","5/1",5,4,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"8","Mark Ye Well","Elusive Warning","Jared Brown","Antonio Whitehall","10/1",10,1,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",80,7,"9","Smart Call","Empire Maker","Steve Keplin, Jr.","Fraser Aebly","15/1",15,3,14800,22.81,46.06,58.81,NA,NA,71.92,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"1","Russian Pearl","Nonios","Devon Gittens","Damario Bynoe","8/1",8,5,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"2","Olive's Candy","Candy Ride (ARG)","Tom Gardipy, Jr.","Fraser Aebly","10/1",10,5,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"3","I've Got All Nite","Saturdaynitelites","Devon Gittens","Shavon Belle","4/1",4,5,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"4","Hatshepsut","Cairo Prince","Jennifer Jordan","Nirone Austin","40/1",40,5,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"5","Island High","Going Commando","Lise Pruitt","Chavion Chow","25/1",25,5,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"6","The Comrie Rule","Stay Thirsty","Allan Brown","Neville Stephenson","30/1",30,4,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"7","Danzigs Star Storm","Vronsky","Wendy Anderson","Jorge Carreno","2/1",2,2,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"8","Cuss'n Cat","Vengeful Wildcat","Elton Dickey","Renaldo Cumberbatch","3/1",3,5,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"9","Sparkling Silver","Signature Red","Carl Norman Anderson","Timothy Peter Tarasenco","15/1",15,1,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","August 23","2023",81,8,"10","Mechanic Susie","Nonios","Elton Dickey","Antonio Whitehall","12/1",12,3,18000,22.58,45.61,59.06,NA,NA,72.99,"6F","Dirt","Allowance","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",82,1,"1","Lady Cop","Vengeful Wildcat","Michael Nault","Chavion Chow","3/2",1.5,2,40000,23.1,47.37,72.84,86.84,NA,102.55,"1M","Dirt","Distaff S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",82,1,"2","Sweet Design","Going Commando","Tom Gardipy, Jr.","Ronald Ali","15/1",15,3,40000,23.1,47.37,72.84,86.84,NA,102.55,"1M","Dirt","Distaff S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",82,1,"3","Melisandre","Going Commando","Lise Pruitt","Antonio Whitehall","3/5",0.6,1,40000,23.1,47.37,72.84,86.84,NA,102.55,"1M","Dirt","Distaff S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",82,1,"4","Russian Pearl","Nonios","Devon Gittens","Damario Bynoe","8/1",8,NA,40000,23.1,47.37,72.84,86.84,NA,102.55,"1M","Dirt","Distaff S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",83,2,"1","Goldeneyed","Goldencents","Jennifer Jordan","Damario Bynoe","5/1",5,3,13200,22.43,45.62,57.92,NA,NA,64.68,"5 1/2F","Dirt","$5,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",83,2,"2","Little Toe","Malibu Moon","Jerry Gourneau","Prayven Badrie","5/2",2.5,5,13200,22.43,45.62,57.92,NA,NA,64.68,"5 1/2F","Dirt","$5,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",83,2,"3","Shootin Money","Archarcharch","Elton Dickey","Fraser Aebly","7/2",3.5,4,13200,22.43,45.62,57.92,NA,NA,64.68,"5 1/2F","Dirt","$5,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",83,2,"4","Club Champ","Finnegans Wake","Jared Brown","Sven Balroop","8/1",8,2,13200,22.43,45.62,57.92,NA,NA,64.68,"5 1/2F","Dirt","$5,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",83,2,"5","Top of the Rock","Uh Oh Bango","Mike Tourangeau","Stanley Chadee Jr.","25/1",25,5,13200,22.43,45.62,57.92,NA,NA,64.68,"5 1/2F","Dirt","$5,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",83,2,"6","Drop a Caribou","Where's the Ring","Mike Taphorn","Ronald Ali","2/1",2,1,13200,22.43,45.62,57.92,NA,NA,64.68,"5 1/2F","Dirt","$5,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",83,2,"7","Danz a Rebel","Revolutionary","Tom Gardipy, Jr.","Neville Stephenson","15/1",15,5,13200,22.43,45.62,57.92,NA,NA,64.68,"5 1/2F","Dirt","$5,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",84,3,"1","Saturday Service","Den's Legacy","Jerry Gourneau","Jorge Carreno","20/1",20,4,16500,23.91,48.76,73.9,87.36,NA,94.53,"7 1/2F","Dirt","$10,000 Allowance Optional Claiming","","","","",""
"Assiniboia Downs","Tuesday","August 22","2023",84,3,"2","Witt's Tenny Ten","Drums of Thunder","Steven Gaskin","Sven Balroop","7/2",3.5,1,16500,23.91,48.76,73.9,87.36,NA,94.53,"7 1/2F","Dirt","$10,000 Allowance Optional Claiming","","","","",""
"Assiniboia Downs","Tuesday","August 22","2023",84,3,"3","Favorite","Mastery","Shelley Brown","Prayven Badrie","5/1",5,5,16500,23.91,48.76,73.9,87.36,NA,94.53,"7 1/2F","Dirt","$10,000 Allowance Optional Claiming","","","","",""
"Assiniboia Downs","Tuesday","August 22","2023",84,3,"4","Blazing Sky","Sky Mesa","Wendy Anderson","Fraser Aebly","4/1",4,2,16500,23.91,48.76,73.9,87.36,NA,94.53,"7 1/2F","Dirt","$10,000 Allowance Optional Claiming","","","","",""
"Assiniboia Downs","Tuesday","August 22","2023",84,3,"5","Dixie Mo","Uncle Mo","Rick A. Wise","Antonio Whitehall","9/2",4.5,5,16500,23.91,48.76,73.9,87.36,NA,94.53,"7 1/2F","Dirt","$10,000 Allowance Optional Claiming","","","","",""
"Assiniboia Downs","Tuesday","August 22","2023",84,3,"6","Tiz Hoppin","Tizdejavu","Jerry Gourneau","Renaldo Cumberbatch","5/2",2.5,5,16500,23.91,48.76,73.9,87.36,NA,94.53,"7 1/2F","Dirt","$10,000 Allowance Optional Claiming","","","","",""
"Assiniboia Downs","Tuesday","August 22","2023",84,3,"7","Chicago River","Awesome of Course","Shelley Brown","Damario Bynoe","10/1",10,3,16500,23.91,48.76,73.9,87.36,NA,94.53,"7 1/2F","Dirt","$10,000 Allowance Optional Claiming","","","","",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"1","Itsthattime","Strong Mandate","Michael Nault","Chavion Chow","6/1",6,5,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"2","Vangilder","Paynter","Jerry Gourneau","Neville Stephenson","8/1",8,4,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"3","Explosive","Liam's Map","Steve Keplin, Jr.","Antonio Whitehall","2/1",2,3,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"4","Courageous","Courageous Cat","Maria Stanford","Jorge Carreno","30/1",30,5,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"5","Prayforpeace","Liam's Map","Jerry Gourneau","Prayven Badrie","4/1",4,1,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"6","Real Grace","Mineshaft","Shelley Brown","Renaldo Cumberbatch","5/2",2.5,5,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"7","Gallant Oak","Gallant Son","Gary Danelson","Fraser Aebly","12/1",12,2,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",85,4,"8","Plentiful","Harlan's Holiday","Murray Duncan","Stanley Chadee Jr.","25/1",25,5,18500,23.56,48.09,72.91,85.85,NA,99.57,"1M","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"1","Phantom Drop","Phantom Wildcat","Wendy Anderson","Fraser Aebly","9/5",1.8,NA,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"2","Alphabetical","Jeranimo","Bill Mooney","Chavion Chow","30/1",30,5,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"3","Terawatt","Nyquist","Murray Duncan","Stanley Chadee Jr.","3/1",3,3,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"4","Browning Island","Sky Mesa","Devon Gittens","Shavon Belle","4/1",4,5,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"5","C C's Kitten","California Chrome","Tom Gardipy, Jr.","Ronald Ali","6/1",6,2,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"6","Stone Cafe","Stonesider","Jared Brown","Antonio Whitehall","20/1",20,5,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"7","Mr Hands On","Tapizar","Tom Gardipy, Jr.","Timothy Peter Tarasenco","15/1",15,4,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"8","Pucker","Adios Charlie","Shelley Brown","Neville Stephenson","25/1",25,5,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",86,5,"9","Cato's Lady","Midshipman","Jerry Gourneau","Arthur Budhu","10/1",10,1,10300,22.58,46.45,59.44,NA,NA,66.18,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",87,6,"1","Finalize","Freud","Shelley Brown","Fraser Aebly","9/2",4.5,3,20000,22.75,46.96,59.47,NA,NA,65.92,"5 1/2F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",87,6,"2","Rough Customer","Cape Canaveral","Rod Heggie","Andre Martin","5/2",2.5,1,20000,22.75,46.96,59.47,NA,NA,65.92,"5 1/2F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",87,6,"3","Witt's Jerry","Drums of Thunder","Jerry Gourneau","Stanley Chadee Jr.","10/1",10,5,20000,22.75,46.96,59.47,NA,NA,65.92,"5 1/2F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",87,6,"4","Ron Ron","Kentucky Bear","Lise Pruitt","Jorge Carreno","12/1",12,5,20000,22.75,46.96,59.47,NA,NA,65.92,"5 1/2F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",87,6,"5","El Muzn","Speightstown","Ryan Desjarlais","Chavion Chow","8/1",8,5,20000,22.75,46.96,59.47,NA,NA,65.92,"5 1/2F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",87,6,"6","Viral","Gottcha Gold","Steven Gaskin","Sven Balroop","2/1",2,4,20000,22.75,46.96,59.47,NA,NA,65.92,"5 1/2F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","August 22","2023",87,6,"7","Forittable","Old Forester","Shelley Brown","Damario Bynoe","25/1",25,5,20000,22.75,46.96,59.47,NA,NA,65.92,"5 1/2F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
